Date&Time,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,INJURED,KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,FACTOR_VEHICLE1,FACTOR_VEHICLE2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
4/7/15 10:50,QUEENS,11368,40.7553365,-73.8432452,"(40.7553365, -73.8432452)",ROOSEVELT AVENUE,126 STREET,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,3199663,UNKNOWN,PASSENGER VEHICLE,,,
4/7/15 11:00,BRONX,10463,40.882812,-73.9131023,"(40.882812, -73.9131023)",WEST 231 STREET,ARLINGTON AVENUE,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,Unspecified,,,3199869,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,
4/7/15 11:00,MANHATTAN,10021,40.7730528,-73.9624012,"(40.7730528, -73.9624012)",EAST 75 STREET,PARK AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Turning Improperly,,,,3198773,PICK-UP TRUCK,PASSENGER VEHICLE,,,
4/7/15 11:00,QUEENS,11379,40.7146101,-73.8971178,"(40.7146101, -73.8971178)",65 STREET,62 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3199085,SMALL COM VEH(4 TIRES),UNKNOWN,,,
4/7/15 11:00,QUEENS,11423,40.7173665,-73.7621535,"(40.7173665, -73.7621535)",199 STREET,89 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3199071,PASSENGER VEHICLE,UNKNOWN,,,
4/7/15 11:03,,,,,,CROSS BRONX EXPRESSWAY SVC RD S,ROSEDALE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3199377,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
4/7/15 11:10,QUEENS,11357,40.7829977,-73.8085366,"(40.7829977, -73.8085366)",17 ROAD,154 STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3199645,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/7/15 11:18,MANHATTAN,10003,40.734034,-73.9950494,"(40.734034, -73.9950494)",5 AVENUE,EAST 11 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3199258,UNKNOWN,,,,
4/7/15 11:19,MANHATTAN,10025,40.7978156,-73.9713371,"(40.7978156, -73.9713371)",WEST END AVENUE,WEST 100 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Lost Consciousness,,,,3198801,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),,,
4/7/15 11:21,MANHATTAN,10001,40.7445322,-73.9888703,"(40.7445322, -73.9888703)",WEST 27 STREET,BROADWAY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3198724,PASSENGER VEHICLE,PICK-UP TRUCK,,,
4/7/15 11:21,,,40.6658413,-73.7554993,"(40.6658413, -73.7554993)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3199094,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/7/15 11:24,QUEENS,11427,40.7272232,-73.7468027,"(40.7272232, -73.7468027)",217 STREET,89 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,,3199095,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
4/7/15 11:25,MANHATTAN,10017,40.7517478,-73.9708047,"(40.7517478, -73.9708047)",EAST 45 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3198745,PICK-UP TRUCK,TAXI,,,
4/7/15 11:30,MANHATTAN,10002,40.7192038,-73.9903644,"(40.7192038, -73.9903644)",ALLEN STREET,DELANCEY STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3198707,TAXI,UNKNOWN,,,
4/7/15 11:30,MANHATTAN,10018,40.7528546,-73.9929799,"(40.7528546, -73.9929799)",WEST 35 STREET,8 AVENUE,,0,0,0,0,0,0,0,0,Lost Consciousness,Turning Improperly,,,,3198731,PASSENGER VEHICLE,UNKNOWN,,,
4/7/15 11:30,,,40.789528,-73.820422,"(40.789528, -73.820422)",,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3199651,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
4/7/15 11:31,,,,,,EASTERN PARKWAY,BUSHWICK AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3199027,OTHER,OTHER,,,
4/7/15 11:33,QUEENS,11416,40.6853545,-73.842173,"(40.6853545, -73.842173)",100 STREET,101 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3199067,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
4/7/15 11:45,BROOKLYN,11224,40.5752183,-73.9974982,"(40.5752183, -73.9974982)",WEST 31 STREET,MERMAID AVENUE,,0,0,0,0,0,0,0,0,Driver Inexperience,Driver Inexperience,,,,3198905,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
4/7/15 11:45,QUEENS,11378,40.7145061,-73.9141225,"(40.7145061, -73.9141225)",FLUSHING AVENUE,53 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3199086,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
4/7/15 11:45,,,40.7894981,-73.7822365,"(40.7894981, -73.7822365)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3199643,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
4/7/15 11:50,QUEENS,11356,40.781677,-73.8386985,"(40.781677, -73.8386985)",130 STREET,20 AVENUE,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,3199644,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
4/7/15 11:51,MANHATTAN,10024,40.7863684,-73.9759751,"(40.7863684, -73.9759751)",WEST 84 STREET,AMSTERDAM AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3199318,PASSENGER VEHICLE,UNKNOWN,,,
4/7/15 11:57,BRONX,10452,40.8306815,-73.9242603,"(40.8306815, -73.9242603)",EAST 164 STREET,RIVER AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3198852,PASSENGER VEHICLE,UNKNOWN,,,
4/7/15 12:00,BROOKLYN,11218,40.6438943,-73.9687187,"(40.6438943, -73.9687187)",BEVERLEY ROAD,STRATFORD ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3198963,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
4/7/15 12:05,,,40.7676137,-73.9499947,"(40.7676137, -73.9499947)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Other Vehicular,,,,3198779,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
4/7/15 12:12,,,,,,59 AVENUE,FLUSHING AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3199589,OTHER,SPORT UTILITY / STATION WAGON,,,
4/7/15 12:15,BRONX,10452,40.8392249,-73.9150891,"(40.8392249, -73.9150891)",WYTHE PLACE,EAST 170 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3198853,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
4/7/15 12:15,BROOKLYN,11222,40.7242651,-73.9376542,"(40.7242651, -73.9376542)",APOLLO STREET,MEEKER AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3199057,LARGE COM VEH(6 OR MORE TIRES),UNKNOWN,,,
4/7/15 12:19,BRONX,10467,40.8856931,-73.8616389,"(40.8856931, -73.8616389)",EAST 222 STREET,WHITE PLAINS ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3198879,SMALL COM VEH(4 TIRES),PASSENGER VEHICLE,PASSENGER VEHICLE,,
4/7/15 12:20,BROOKLYN,11237,40.70688,-73.9286426,"(40.70688, -73.9286426)",PORTER AVENUE,HARRISON PLACE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,Unspecified,Unspecified,Unspecified,3199557,LARGE COM VEH(6 OR MORE TIRES),SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON
4/7/15 12:25,,,,,,LAFAYETTE AVENUE,HUTCHINSON RIVER PARKWAY,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3198864,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/7/15 12:27,MANHATTAN,10022,40.7554534,-73.9621007,"(40.7554534, -73.9621007)",EAST 54 STREET,SUTTON PLACE SOUTH,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3198744,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
4/7/15 12:29,MANHATTAN,10023,40.7781668,-73.9745338,"(40.7781668, -73.9745338)",WEST 75 STREET,CENTRAL PARK WEST,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,3199319,UNKNOWN,PASSENGER VEHICLE,,,
4/7/15 12:30,BROOKLYN,11201,40.690359,-73.9897375,"(40.690359, -73.9897375)",SCHERMERHORN STREET,BOERUM PLACE,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,3199547,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
4/7/15 12:30,BROOKLYN,11235,40.5861291,-73.9501034,"(40.5861291, -73.9501034)",VOORHIES AVENUE,EAST 19 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3198915,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/7/15 12:30,MANHATTAN,10026,40.7990005,-73.9524071,"(40.7990005, -73.9524071)",WEST 111 STREET,SAINT NICHOLAS AVENUE,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,3198808,OTHER,PASSENGER VEHICLE,,,
4/7/15 12:30,MANHATTAN,10065,40.7649883,-73.9611495,"(40.7649883, -73.9611495)",2 AVENUE,EAST 66 STREET,,0,0,0,0,0,0,0,0,Pavement Slippery,Oversized Vehicle,,,,3198780,TAXI,LARGE COM VEH(6 OR MORE TIRES),,,
4/7/15 12:30,,,,,,EAST NEW YORK AVENUE,UNION STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3198985,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
4/7/15 12:30,,,,,,HORACE HARDING EXPRESSWAY,MAIN STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3199650,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
4/7/15 12:35,QUEENS,11422,40.66758,-73.7373973,"(40.66758, -73.7373973)",FRANCIS LEWIS BOULEVARD,BROOKVILLE BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,,3199096,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
4/7/15 12:35,,,40.6488172,-73.9092916,"(40.6488172, -73.9092916)",,,882 E 95 ST (HIT FENCE),0,0,0,0,0,0,0,0,Accelerator Defective,Unspecified,,,,3198952,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
4/7/15 12:40,MANHATTAN,10018,40.7589782,-73.9939358,"(40.7589782, -73.9939358)",DYER AVENUE,WEST 42 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3198719,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/7/15 12:45,MANHATTAN,10019,40.7655201,-73.9800367,"(40.7655201, -73.9800367)",WEST 57 STREET,7 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3198765,VAN,SPORT UTILITY / STATION WAGON,,,
4/7/15 12:45,STATEN ISLAND,10306,40.5742086,-74.1120035,"(40.5742086, -74.1120035)",EDISON STREET,BURBANK AVENUE,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3199222,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/7/15 12:48,MANHATTAN,10018,40.7540925,-73.9920774,"(40.7540925, -73.9920774)",WEST 37 STREET,8 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3198735,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
4/7/15 12:50,MANHATTAN,10021,40.7675352,-73.9532491,"(40.7675352, -73.9532491)",YORK AVENUE,EAST 73 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Prescription Medication,,,,3198778,TAXI,BICYCLE,,,
4/7/15 12:55,BROOKLYN,11216,40.6726817,-73.95302,"(40.6726817, -73.95302)",ROGERS AVENUE,STERLING PLACE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3199006,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
4/7/15 13:00,BRONX,10475,40.8700151,-73.8324279,"(40.8700151, -73.8324279)",BAYCHESTER AVENUE,ALDRICH STREET,,0,0,0,0,0,0,0,0,Prescription Medication,Fatigued/Drowsy,,,,3199393,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
4/7/15 13:00,BROOKLYN,11221,40.694731,-73.9192723,"(40.694731, -73.9192723)",GROVE STREET,CENTRAL AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3199026,OTHER,OTHER,,,
4/7/15 13:00,QUEENS,11355,40.7563194,-73.8336777,"(40.7563194, -73.8336777)",COLLEGE POINT BOULEVARD,41 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3199148,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/7/15 13:00,,,,,,SHORE PARKWAY,CROSS BAY BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3199102,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/7/15 13:04,MANHATTAN,10032,40.83856,-73.9458556,"(40.83856, -73.9458556)",WEST 162 STREET,RIVERSIDE DRIVE,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,3198820,OTHER,PASSENGER VEHICLE,,,
4/7/15 13:05,BROOKLYN,11235,40.5765501,-73.966378,"(40.5765501, -73.966378)",BRIGHTON BEACH AVENUE,BRIGHTON 1 ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3198909,PASSENGER VEHICLE,OTHER,,,
4/7/15 13:10,BRONX,10467,40.8730592,-73.8786343,"(40.8730592, -73.8786343)",PERRY AVENUE,EAST 204 STREET,,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,,,,,3199430,PASSENGER VEHICLE,,,,
4/7/15 13:10,BROOKLYN,11226,40.6457966,-73.9601919,"(40.6457966, -73.9601919)",OCEAN AVENUE,REGENT PLACE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3198964,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/7/15 13:10,,,,,,JUNCTION BOULEVARD,41 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3199664,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
4/7/15 13:10,,,40.7007513,-73.985984,"(40.7007513, -73.985984)",,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3199035,LARGE COM VEH(6 OR MORE TIRES),LARGE COM VEH(6 OR MORE TIRES),,,
4/7/15 13:15,BROOKLYN,11233,40.6694768,-73.9199662,"(40.6694768, -73.9199662)",EASTERN PARKWAY,HOWARD AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3198987,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/7/15 13:15,,,,,,,,BEACH 59 STREET,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3199059,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
4/7/15 13:20,STATEN ISLAND,10306,40.5758147,-74.1197852,"(40.5758147, -74.1197852)",RICHMOND ROAD,NEW DORP LANE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3199224,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/7/15 13:24,BROOKLYN,11249,40.7016614,-73.9614533,"(40.7016614, -73.9614533)",WILLIAMSBURG STREET WEST,WYTHE AVENUE,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,3199555,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
4/7/15 13:25,MANHATTAN,10024,40.7813117,-73.9722542,"(40.7813117, -73.9722542)",,,200 CENTRAL PARK WEST,0,0,0,0,0,0,0,0,Unspecified,,,,,3198793,PASSENGER VEHICLE,,,,
4/7/15 13:30,BROOKLYN,11207,40.6783011,-73.8898731,"(40.6783011, -73.8898731)",FULTON STREET,SCHENCK AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,,3199507,VAN,PASSENGER VEHICLE,OTHER,PASSENGER VEHICLE,
4/7/15 13:30,MANHATTAN,10003,40.7352933,-73.9878182,"(40.7352933, -73.9878182)",EAST 16 STREET,IRVING PLACE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3199751,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/7/15 13:30,MANHATTAN,10028,40.7788145,-73.9560828,"(40.7788145, -73.9560828)",EAST 85 STREET,LEXINGTON AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Other Vehicular,,,,3198788,TAXI,SPORT UTILITY / STATION WAGON,,,
4/7/15 13:36,QUEENS,11385,40.705113,-73.8697754,"(40.705113, -73.8697754)",78 AVENUE,79 STREET,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Failure to Yield Right-of-Way,,,,3199084,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
4/7/15 13:36,,,,,,8 AVENUE,WEST 159 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3199356,SPORT UTILITY / STATION WAGON,,,,
4/7/15 13:40,MANHATTAN,10032,40.8401945,-73.9430642,"(40.8401945, -73.9430642)",WEST 165 STREET,FORT WASHINGTON AVENUE,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,3198819,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/7/15 13:45,BROOKLYN,11223,40.59587,-73.9637037,"(40.59587, -73.9637037)",AVENUE V,EAST 7 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3198916,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
4/7/15 13:45,MANHATTAN,10002,40.7181251,-73.9902347,"(40.7181251, -73.9902347)",ORCHARD STREET,BROOME STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3199736,TAXI,TAXI,,,
4/7/15 13:45,MANHATTAN,10023,40.7761065,-73.9797447,"(40.7761065, -73.9797447)",WEST 70 STREET,COLUMBUS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3198794,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/7/15 13:50,QUEENS,11434,40.6578766,-73.7705003,"(40.6578766, -73.7705003)",ROCKAWAY BOULEVARD,175 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3199098,OTHER,PASSENGER VEHICLE,,,
4/7/15 14:00,MANHATTAN,10037,40.8146733,-73.9362111,"(40.8146733, -73.9362111)",EAST 138 STREET,5 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3198804,BUS,OTHER,,,
4/7/15 14:00,QUEENS,11373,40.7417357,-73.8818652,"(40.7417357, -73.8818652)",45 AVENUE,83 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3199666,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
4/7/15 14:00,,,,,,,,PARKING LOT OF 40-24 COLLEGE POINT BLVD,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3199648,PASSENGER VEHICLE,,,,
4/7/15 14:09,QUEENS,11368,40.739637,-73.8607297,"(40.739637, -73.8607297)",99 STREET,LEWIS AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3199665,SPORT UTILITY / STATION WAGON,LARGE COM VEH(6 OR MORE TIRES),,,
4/7/15 14:13,MANHATTAN,10016,40.7466818,-73.9744953,"(40.7466818, -73.9744953)",EAST 37 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3198741,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
4/7/15 14:15,BROOKLYN,11205,40.694578,-73.9561419,"(40.694578, -73.9561419)",BEDFORD AVENUE,MYRTLE AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3199015,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/7/15 14:15,BROOKLYN,11208,40.6694586,-73.8628301,"(40.6694586, -73.8628301)",LINDEN BOULEVARD,ELDERTS LANE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3199966,PASSENGER VEHICLE,UNKNOWN,,,
4/7/15 14:15,,,,,,,,PARKING LOT 40-24 COLLEGE POINT BLVD,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3199649,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/7/15 14:16,BROOKLYN,11237,40.7057479,-73.9266312,"(40.7057479, -73.9266312)",THAMES STREET,VARICK AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3199559,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
4/7/15 14:20,BROOKLYN,11233,40.6764461,-73.9127655,"(40.6764461, -73.9127655)",ATLANTIC AVENUE,MARCONI PLACE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3198986,PASSENGER VEHICLE,OTHER,,,
4/7/15 14:24,,,,,,ARTHUR KILL ROAD,RICHMOND AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3199214,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/7/15 14:30,MANHATTAN,10013,40.7217512,-74.0057217,"(40.7217512, -74.0057217)",ST JOHNS LANE,LAIGHT STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3198695,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,
4/7/15 14:30,QUEENS,11369,40.7633458,-73.8773073,"(40.7633458, -73.8773073)",ASTORIA BOULEVARD,92 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3199196,,,,,
4/7/15 14:40,BRONX,10461,40.8440901,-73.829656,"(40.8440901, -73.829656)",HOLLYWOOD AVENUE,MIDDLETOWN ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3198863,PASSENGER VEHICLE,UNKNOWN,,,
4/7/15 14:40,MANHATTAN,10029,40.7929309,-73.949999,"(40.7929309, -73.949999)",EAST 105 STREET,MADISON AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3198797,PASSENGER VEHICLE,VAN,,,
4/7/15 14:41,,,40.6572332,-74.0047726,"(40.6572332, -74.0047726)",,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3198973,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/7/15 14:43,MANHATTAN,10016,40.747009,-73.9771875,"(40.747009, -73.9771875)",EAST 36 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3198743,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
4/7/15 14:44,BRONX,10458,40.8742704,-73.8847756,"(40.8742704, -73.8847756)",VALENTINE AVENUE,EAST 204 STREET,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,3199428,PICK-UP TRUCK,UNKNOWN,,,
4/7/15 14:50,BROOKLYN,11201,40.6930489,-73.9907288,"(40.6930489, -73.9907288)",REMSEN STREET,COURT STREET,,0,0,0,0,0,0,0,0,Lost Consciousness,Failure to Yield Right-of-Way,,,,3199548,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
4/7/15 14:50,QUEENS,11103,40.7701276,-73.9166754,"(40.7701276, -73.9166754)",33 STREET,GRAND CENTRAL PARKWAY,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3200134,PASSENGER VEHICLE,TAXI,,,
4/7/15 15:00,BROOKLYN,11207,40.6700592,-73.8905572,"(40.6700592, -73.8905572)",MILLER AVENUE,SUTTER AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3198992,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/7/15 15:00,MANHATTAN,10128,40.7827893,-73.9574054,"(40.7827893, -73.9574054)",EAST 89 STREET,MADISON AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Turning Improperly,,,,3198781,LARGE COM VEH(6 OR MORE TIRES),PASSENGER VEHICLE,,,
4/7/15 15:00,QUEENS,11361,40.7687928,-73.7746886,"(40.7687928, -73.7746886)",35 AVENUE,213 STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3199167,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
4/7/15 15:00,QUEENS,11411,40.6951694,-73.7274184,"(40.6951694, -73.7274184)",115 ROAD,CROSS ISLAND PARKWAY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Prescription Medication,,,,3199604,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/7/15 15:00,QUEENS,11433,40.7032933,-73.7960918,"(40.7032933, -73.7960918)",ARCHER AVENUE,BREWER BOULEVARD,,0,0,0,0,0,0,0,0,View Obstructed/Limited,Driver Inattention/Distraction,,,,3199073,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
4/7/15 15:00,,,40.7213241,-73.7785336,"(40.7213241, -73.7785336)",,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3199620,PASSENGER VEHICLE,VAN,,,
4/7/15 15:05,QUEENS,11377,40.7395242,-73.9213219,"(40.7395242, -73.9213219)",44 STREET,48 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3199634,PASSENGER VEHICLE,,,,
4/7/15 15:07,QUEENS,11417,40.6780618,-73.8592035,"(40.6780618, -73.8592035)",78 STREET,GLENMORE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3199104,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
4/7/15 15:07,,,40.6165495,-74.0260622,"(40.6165495, -74.0260622)",,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3199928,VAN,VAN,,,
